id,Image,Chockolate_type,Name,Date,Weight,Pack_type
460,2dc68c58901baa03cfd0b118619a0d8c69704c915f0f695e9f553756d7baca21.jpg,Плитка кондитерская молочная с арахисом,"""Шокосказка""",NaN,Вес - 100 г,Упаковка - конверт
461,92aeab82af3710580a52f09134901b1d8c41b7e01658e3289e3c30e6e14cb154.jpg,Шоколад молочный,"""Люби меня!""  (название условное)",NaN,Вес - 100 г,Упаковка - конверт
462,d7bda07dc84b76697d4acaef226b788f461261e327d8abe93384940f34eae239.jpg,Молочный шоколад с воздушным рисом и изюмом,"""Елена""",NaN,Вес - 100 г,Упаковка - конверт
463,8b46f371a54b2ddf94670229e4164b600a7b5d125d85d60851f7f992782ce694.jpg,Плитка кондитерская молочная с арахисом,"""Настенька""",NaN,Вес - 100 г,Упаковка - конверт
464,eb329fdc5a92029659dc312a9d4d30d9e8ce3713d69a57b18e46649354e79475.jpg,Кондитерская молочная плитка с арахисом,"""Virgen de la Victoria""",Годен до марта 1998,Вес - 100 г,Упаковка - конверт
465,3ba17cd28c4c79b9a27dfbaf225b95214e6e4d5c2da657babc1649101b23f8af.jpg,Молочный шоколад с дробленым орехом,"""Тайна""",NaN,Вес - 100 г,Упаковка - конверт
466,c7bb209b08eb499b35c5cc05f8e0069031ebdeec688e66b699aa9f328ba97cfb.jpg,Шоколад молочный,"""Ля Муррр (Обнимашки)""  (название условное)",NaN,Вес - 100 г,Упаковка - флоу-пак
467,779ae4975b73581a58f85b33fa0820c071a4b91434b2904b1f508ca92bdebc32.jpg,Плитка кондитерская молочная с изюмом и арахисом,"""Ну, погоди!""",NaN,Вес - 100 г,Упаковка - конверт
468,4f84027de188aeac16bf8458cfeee1b4b64c7f771ec0951978a081a3061ea063.jpg,Шоколад с изюмом,"""Ромео""",NaN,Вес - 100 г,Упаковка - конверт
469,32d33756c9fecf2e86df3a54337e84482ab76d66a0f8056a87e5093ec243c3fe.jpg,Кондитерская молочная плитка с арахисом и изюмом,"""Virgen de la Victoria""",Годен до апреля 1999,Вес - 100 г,Упаковка - конверт
470,b4b498072b13ed175c8ac161deef0893f98bc7194d1eb8e6ee22cdadc396d767.jpg,Шоколад молочный,"""Пасхальная открытка""",NaN,Вес - 100 г,Упаковка - конверт
471,9ebc50f3bc83bb202636a9d5db5299cf1ec2719fa86af3e9c164fd4d17a3afc2.jpg,Плитка кондитерская молочная с изюмом и арахисом,"""Сказочный мир""",NaN,Вес - 100 г,Упаковка - конверт
472,e5a24f5a91613948ceb301ee9aa517a188e01fe6a01374ce04f92866128b71c4.jpg,Молочный шоколад с изюмом,"""Ромео""",NaN,Вес - 100 г,Упаковка - конверт
473,84229b009ad4d145a8f855326f9db40a452be1703460373da49d62429930b4b0.jpg,Шоколад,"""Русские сказки""",Годен до октября 1999,Вес - 100 г,Упаковка - конверт
474,66a7efd7287507ae935425ce3e4881be3f1c9b981633c32672df25cc0b9c0009.jpg,Шоколад молочный,"""Пасхальная открытка""",NaN,Вес - 100 г,Упаковка - конверт
475,351aa1dc488f606ae80ba60b79abd498de5773e42d5183fda13f02f2dfbc7dd7.jpg,Молочный шоколад с печеньем,"""Ретро""",NaN,Вес - 100 г,Упаковка - конверт
476,f08cdce0bcab081a90065ddd37a2ce75c0d017b860c924d284c952f73b3cd2a9.jpg,Плитка кондитерская молочная с кокосом,"""Тигер""",Годен до марта 1998,Вес - 100 г,Упаковка - конверт
477,847df4167c245cabb28814fc65bfcd652520074c9c652beb78cd1d52cddc8f21.jpg,Шоколад,"""Русские сказки""",Годен до октября 1999,Вес - 100 г,Упаковка - конверт
478,f0297a8ce5a1ca75ddf2f4210f6b47ee3c49a08856c3c21401b4762a441b7e96.jpg,Шоколад молочный,"""Пасхальная открытка""",NaN,Вес - 100 г,Упаковка - конверт
479,e7da45f1689799816398f641de489f6aa6d1e842d51c41bf3029572c5cf25331.jpg,Молочный шоколад с добавлением тертого ореха,"""Басни Крылова""",NaN,Вес - 100 г,Упаковка - конверт
480,03baa45c4c4c802372f3e6a635c7c00f292896041ea4538779ae2363fca58b4d.jpg,Плитка кондитерская молочная с кокосом,"""Ну, погоди!""",NaN,Вес - 100 г,Упаковка - конверт
481,8ee32c2bd684853a189e83589303e79414bfabc91e2796f2ec6c53457daafca1.jpg,Шоколад,"""Сливочный""",Годен до августа 1998,Вес - 75 г,Упаковка - конверт
482,8b1c2b40d8b5ceeb94a275276e414e9eef391c73a802762239c939e629e38b8c.jpg,Шоколад молочный,"""С 23 февраля""  (название условное)",NaN,Вес - 100 г,Упаковка - конверт
483,0c998cef7c6fb940c3fbfc20fcd87283f18c685a5cdf5a66015bb3bc99249139.jpg,Шоколад,"""Детский""",NaN,Вес - 25 г,Упаковка - конверт
484,91b183dde289a2b422333e128e9cc9f621ed30d82a8d34e7420f375cccc4d820.jpg,Шоколад,"""Детский""",NaN,Вес - 25 г,Упаковка - конверт
485,3e6156b940648fe2bbe8edb93fb974c756d846c055d17ecf567c8296a1226e2e.jpg,Шоколад молочный,"""С 23 февраля""  (название условное)",NaN,Вес - 100 г,Упаковка - конверт
486,45b76f0cb29543f31bb907c772ce99e198cc38eb843423d425ae2ceb004c640c.jpg,Шоколад,"""Детский""",NaN,Вес - 100 г,Упаковка - конверт
487,42cc2669bf8f7240ea06b8a9534e90084cb2f37eb5a7dad02919aaf4a1f5279f.jpg,Сладкая плитка,"""Пальма""",NaN,Вес - 100 г,Упаковка - обертка
488,4ffe5c36dca2d538c2ce9830941c86890ac0d15c8159451d0ec8736f3876797a.jpg,Шоколад молочный,"""С 23 февраля""  (название условное)",NaN,Вес - 100 г,Упаковка - конверт
489,c6b9290b62ab6c55a22f323f8587ff00967c28f5b7ade2c33e39cb1457a35ccc.jpg,Шоколад молочный обыкновенный с тонкоизмельченными добавлениями молочный,"""Коммунарка""",NaN,Вес - 20 г,Упаковка - обертка
490,66a05b3feeace380da9ecc2a940a90aa514e7d9a41d28a5419ce1290a3330449.jpg,Шоколад,"""Золушка""",NaN,Вес - 100 г,Упаковка - конверт
491,5e0e44eb4948a0fa6ebfa387519dc60ff5ef43b30da4d661c108ca25a26093bc.jpg,Шоколад молочный,"""Коммунарка""",NaN,Вес - 20 г,Упаковка - обертка
492,24ff751146b477a201f3abf6674b3180f6cc4dad11c8f1f0abf055ff16bdb73d.jpg,Шоколад молочный,"""С Новым Годом""  (название условное)",NaN,Вес - 100 г,Упаковка - конверт
493,5a9798af7d9524230e28ccc23bf8ae150761a042bf8fa87f519927f591096571.jpg,Шоколад,"""Кофе со сливками""",NaN,Вес - 25 г,Упаковка - конверт
494,8516ad1c7c4332bb99ae6df50f04b77b944a1627070deaa0d3469787da868cb9.jpg,Шоколад молочный,"""Коммунарка""",NaN,Вес - 20 г,Упаковка - обертка
495,5d4905b4151ddf0187906a9408f5b0192930cdf3eb2c0de34840ea4ee616aaff.jpg,Шоколад молочный,"""С Новым Годом""  (название условное)",NaN,Вес - 100 г,Упаковка - конверт
496,5029c48158fa7400085a69391cda991c3fad7179b311ee3d82183dba313aa54e.jpg,Шоколад,"""Парус""",NaN,Вес - 100 г,Упаковка - конверт
497,1a13b8a3310590c5e6e0ac9d86c731696ee4053d57973556e1433c3ef2928750.jpg,Шоколад молочный обыкновенный с тонкоизмельченными добавлениями молочный,"""Коммунарка""",NaN,Вес - 100 г,Упаковка - конверт
498,d475b587f7e1ef06ee097f3374d914412bf8e813a5f1690fd5911d21a8ad2a84.jpg,Шоколад,"""Сказки Пушкина""",NaN,Вес - 25 г,Упаковка - конверт
499,866f4c6246577ae805001641edcf40ffcff54fe97da9a09a120c3ac54df42fe8.jpg,Кондитерская плитка,"""KID""",Годен до июля 1995,Вес - 18 г,Упаковка - обертка
500,2e3c2e34469387e02c540daecc20fbe0a3d34bd8d5b753ec6aaff756474a7462.jpg,Шоколад молочный,"""С Новым Годом""  (название условное)",NaN,Вес - 100 г,Упаковка - конверт
501,ef25749ecf5c337c8ddb69a762ec0dac52bf82f9f7b214c14e4d04f0d63a8629.jpg,Шоколад,"""Театральный""",NaN,Вес - 25 г,Упаковка - конверт
502,26663ee54e4b659afe6254af23f7d28752dd3d15ddc2aa80aa6e6b9ad3259d0a.jpg,Шоколад молочный,"""Коммунарка""",NaN,Вес - 90 г,Упаковка - конверт
503,23ac581e9557b78287f63e64020e021f024e739313425907b5e4c65fa6ee8fba.jpg,Молочная плитка,"""KID""",Годен до марта 1996,Вес - 100 г,Упаковка - конверт
504,8e72c6da3902aa1ab45d59ca0f0d7243fca38b00197529b86e13c8ffcd7f0f84.jpg,Шоколад,"""Театральный""",NaN,Вес - 50 г,Упаковка - конверт
505,ef2b78bfc523f0f80309cab5ece08736fa36ddfed678e1f1b3743bd49e00e7fd.jpg,Шоколад молочный с арахисом,"""С Новым Годом!""  (название условное)",NaN,Вес - 100 г,Упаковка - флоу-пак
506,66703a13db2a079b966219e2f3d8f78646b90be9cd71d8b01ccf9fe144e68c42.jpg,Шоколад молочный,"""Коммунарка""",NaN,Вес - 90 г,Упаковка - конверт
507,1d95d0bd3d37b695874022aa433d5efb38f60e06f56dfd68e3401228e1503df5.jpg,Молочный шоколад с орехами,"""Зоопарк""",Годен до сентября 1999,Вес - 18 г,Упаковка - обертка
508,54c2215e3eb2de70ee36a662aadb52d194aa43b3d8d357430c1d79a30127ddad.jpg,Шоколад,"""Цирк""",NaN,Вес - 15 г,Упаковка - конверт
509,2fd7d63093528895bf852c7e87476cf671de39225690bae64ca88c7c0f774809.jpg,Шоколад,"""Цирк""",NaN,Вес - 15 г,Упаковка - конверт
510,8803a0707178dbfff759c93c0ddddd4648f41971706e41c8986b9659bb4eda6e.jpg,Молочный шоколад с орехами,"""Зоопарк""",Годен до сентября 1999,Вес - 18 г,Упаковка - обертка
511,16b2505ec4dce8848ef9006317b3df4b8932d284654795b46923ff19377d71f0.jpg,Шоколад молочный с фундуком,"""С Новым Годом!""  (название условное)",NaN,Вес - 100 г,Упаковка - флоу-пак
512,0d165cdacde3908ba1992ffbdc93cf683f16914a38682e743f5cb90e65f2956d.jpg,Шоколад молочный с клубникой,"""Коммунарка""",NaN,Вес - 100 г,Упаковка - прямоугольная коробка
513,83e89b469df741f62137bb2beb7c01ee6be6c7cd06d2f316f18d4535e1b1b5ee.jpg,Шоколад,"""Цирк""",NaN,Вес - 25 г,Упаковка - конверт
514,cc8fc6a435d246fb90dbd0061306a9e5d5558706c214a98e52a90e463bf7798c.jpg,Молочный шоколад с орехами,"""Зоопарк""",Годен до августа 2000,Вес - 18 г,Упаковка - обертка
515,1a33f4d1642d9e2ae599eb403f6481c7fcd8d6a52127c8fcc0ece4a2bc418040.jpg,Шоколад молочный с ароматом карамели,"""Шоколад молочный с ароматом карамели""  (название условное)",NaN,Вес - 100 г,Упаковка - конверт
516,bfac41f706ce0d51e662061683ea2b6a94051e7b1e3114e4e782615579bb2fee.jpg,Шоколад с дробленым орехом,"""Фрегат""",NaN,Вес - 25 г,Упаковка - конверт
517,573b62ae885a2e9bacb0d11fc02245863ecba01a8565c491280f07e41eca764d.jpg,Молочный шоколад с орехами,"""Зоопарк""",Годен до августа 2000,Вес - 18 г,Упаковка - обертка
518,3ed0853b1237d0d8cd147510f4806841fcd173d5884185cd90831ea81f39042f.jpg,Шоколад молочный с лесным орехом,"""Коммунарка""",NaN,Вес - 100 г,Упаковка - прямоугольная коробка
519,11db86e11d0b5a5e9deb59acb1799560590dd3924a63b2929ba2006965721312.jpg,Молочный шоколад с орехами,"""Зоопарк""",Годен до августа 2000,Вес - 18 г,Упаковка - обертка
520,92e93e3b2c9542ea9519d7be9155a72b518ebd98c2f9f9e91c7aad6b1799b79f.jpg,Шоколад,"""Классический""",NaN,Вес - 100 г,Упаковка - конверт
521,779a2a99bf023bfffaa86c0944d39dcd39e7b96967ac8756d7a4926fac344f16.jpg,Шоколад с дробленым орехом,"""Фрегат""",NaN,Вес - 100 г,Упаковка - конверт
522,610cfe6c123174928c7db1dbb5a3230a2b145a4df69ea0ededf253e8e1f4e2b2.jpg,Шоколад молочный со сливками,"""Коммунарка""",NaN,Вес - 100 г,Упаковка - прямоугольная коробка
523,98d76205c38d5e50a5f8dc838d8897feaaf17d200b1115da62d7a79115fec561.jpg,Молочный шоколад с орехами,"""Зоопарк""",Годен до мая 2000,Вес - 18 г,Упаковка - обертка
524,5ad668fe1a9a74e7b6eeaade97d2cca16be2a75275534d5e2fca375023c4e6a3.jpg,Шоколад для выпечки,"""Выпекай-ка""",NaN,Вес - 100 г,Упаковка - конверт
525,d19b56cb96e5dd71fdb0c324f722aa9853b7fcd7d2d37df834ef4029fe391e28.jpg,Шоколад,"""Классический""",NaN,Вес - 100 г,Упаковка - конверт
526,5f27f182ebeb280926306f96bc8a5c438ed3a53af5d8fdf6c8a96c6121824c85.jpg,Молочный шоколад с орехами,"""Зоопарк""",Годен до ноября 2001,Вес - 18 г,Упаковка - обертка
527,136a8bb47880777d3a3c0d1a763b2bcbc020457ff4a019f3ba6e25b8229729c5.jpg,Шоколад молочный с клубничной нугой,"""Milk chocolate strawwberry nougat""",NaN,Вес - 85 г,Упаковка - флоу-пак
528,b9194efb2be5957f008c985cb19f2c21a3094f7d79f405095d2931fe713bfa9d.jpg,Шоколад с пралиновой начинкой из миндаля,"""Симфония""",NaN,Вес - 100 г,Упаковка - конверт
